t_0,u_0,t_E,pi_E_N,pi_E_E,ftot,fb_frac,loglike
2453630.627746031,-0.4185247353152387,104.11773240693871,-0.22614024494537155,0.10576504666043185,187.23609156976892,0.08548857987603506,-476.5238072923905
2453630.8393901633,-0.4098926297383114,116.97435390793495,-0.34652523825111187,0.10956328697984896,187.16208207481813,0.11469761812746458,-476.5223454671034
2453630.1841488387,-0.4136319630027785,106.87256130060535,-0.2561732165346542,0.1017949488919414,187.29045489456317,0.10449961089652708,-476.52183870636924
2453631.3289317694,-0.4172293104489617,110.78312382758496,-0.31331983387854717,0.12773290529052173,187.18597534771402,0.0878753186027433,-476.52177851672695
2453631.3289317694,-0.4172293104489617,110.78312382758496,-0.31331983387854717,0.12773290529052173,187.18597534771402,0.0878753186027433,-476.52177851672695
2453630.911796817,-0.41383623432011707,109.06061831681494,-0.28236333656985885,0.10830675248315047,187.11809785550935,0.09378168121005559,-476.5214637539461
2453630.94947862,-0.39669583618915594,117.10888020731383,-0.328189176325301,0.11557383754896144,186.9862452571121,0.15155318767790799,-476.51725904268756
2453630.94947862,-0.39669583618915594,117.10888020731383,-0.328189176325301,0.11557383754896144,186.9862452571121,0.15155318767790799,-476.51725904268756
2453630.953274583,-0.4279151712742665,109.55485666904272,-0.3013404676216689,0.10349740137544838,187.04685422234905,0.05750669007321079,-476.51704748697324
2453630.961437042,-0.42589668332616815,112.56719530773776,-0.34135788214533563,0.11888803210178467,187.26630810899127,0.06626788539677313,-476.5124518629891
2453630.961437042,-0.42589668332616815,112.56719530773776,-0.34135788214533563,0.11888803210178467,187.26630810899127,0.06626788539677313,-476.5124518629891
2453630.750136379,-0.4219868367110521,112.48696159412621,-0.3280845113980364,0.10928723240839588,187.28675882404713,0.07813829864336182,-476.5122992655552
2453630.54145302,-0.3937802702183473,117.78686113098206,-0.3312743238839556,0.11314790075566594,187.1718160311487,0.1599078481320304,-476.5105090528565
2453630.466871253,-0.4025543626457565,112.42936954076457,-0.2974917456742103,0.10602348418287977,187.14073801461944,0.13638784892807992,-476.5003749641203
2453630.767732849,-0.4271874033091906,105.73217413266201,-0.2600031630078133,0.10309298320811311,187.26969433604515,0.06182864994815881,-476.50002583111825
2453630.70985477,-0.43276399586425085,109.69313583331314,-0.32480363155560626,0.11107164601886699,187.05998362579055,0.0414874780515275,-476.49820232984183
2453630.9293055222,-0.38629786647341735,119.7433988217307,-0.3212476140902254,0.10350158205954008,186.99745408804358,0.18206492796849896,-476.4966933157519
2453631.0015959474,-0.4172518756579534,113.57053655038689,-0.34264865488873164,0.11843257218437675,187.11380758179888,0.08826071511829697,-476.4958251090769
2453630.763921937,-0.4242740720532736,106.43516800902285,-0.28624624334123683,0.1229191122100024,187.23922776350122,0.06862357146000225,-476.4923328746623
2453630.6809153967,-0.43345451457000095,110.76677244149627,-0.3286832070522391,0.11212908938019084,187.0624067835885,0.04163551760350283,-476.48952218487574
2453630.6809153967,-0.43345451457000095,110.76677244149627,-0.3286832070522391,0.11212908938019084,187.0624067835885,0.04163551760350283,-476.48952218487574
2453630.4082754045,-0.4252640521030432,109.6570036140459,-0.3048545400591822,0.09923283418891271,187.05827578875048,0.06448847097844444,-476.48593791491675
2453630.533352685,-0.40657446363053584,108.28370526029587,-0.27005991274914093,0.1110723396174329,187.12634598646684,0.11563604994140471,-476.48562941433005
2453630.7235920536,-0.41488285676849423,112.32185236331524,-0.31671964206523495,0.12058483497427552,187.04119893957494,0.09694099932353853,-476.48156398971685
2453630.891296442,-0.39596406355443403,111.64968959456549,-0.26596784527102246,0.10371955874376648,187.13861578875907,0.15240307581662643,-476.4776551929205
2453630.891296442,-0.39596406355443403,111.64968959456549,-0.26596784527102246,0.10371955874376648,187.13861578875907,0.15240307581662643,-476.4776551929205
2453630.7266626237,-0.43260489319831597,106.18931285445575,-0.2787115190335856,0.10455500974678789,187.10110668334656,0.03869385411762115,-476.47625580983083
2453630.3883876903,-0.40377933660542076,112.27629630654381,-0.3053206398022502,0.1154016747670834,187.26354123588,0.13214377447601588,-476.4736680502897
2453630.3883876903,-0.40377933660542076,112.27629630654381,-0.3053206398022502,0.1154016747670834,187.26354123588,0.13214377447601588,-476.4736680502897
2453630.519161779,-0.40470609134566027,113.62092768418967,-0.29222936338911154,0.0914145572684737,187.02204647155818,0.12946877408259358,-476.4707463084917
2453630.698448518,-0.42580317421665925,104.44814901837725,-0.2576347652272114,0.1134670070488798,187.2190324604295,0.06418054679114248,-476.4699428064642
2453630.698448518,-0.42580317421665925,104.44814901837725,-0.2576347652272114,0.1134670070488798,187.2190324604295,0.06418054679114248,-476.4699428064642
2453630.808020406,-0.4303445464289273,108.09954107776822,-0.31229378275300534,0.11901321575581125,187.35872403980272,0.04603818453089428,-476.46631911548855
2453630.75424838,-0.4301285053959294,110.76079582371202,-0.3414402567939221,0.11718796952822819,187.15398244403843,0.04682182926090425,-476.46553400989916
2453630.7247299952,-0.4005023936821629,113.6480883392505,-0.315612910865574,0.11411343534598084,187.10019564914435,0.13686375628706826,-476.46213917807904
2453631.186841062,-0.4436492065098664,109.81577053071327,-0.3469411886399382,0.12233526651693305,187.1436673482098,0.0040137016863784035,-476.4618857900786
2453631.186841062,-0.4436492065098664,109.81577053071327,-0.3469411886399382,0.12233526651693305,187.1436673482098,0.0040137016863784035,-476.4618857900786
2453630.5209852452,-0.3984360304418859,116.61673033726831,-0.30875031905832034,0.09495151162906779,186.95344340062928,0.14790019685580386,-476.461559875048
2453630.614485593,-0.4101108409939054,109.08833126671107,-0.28662518266753867,0.11069246461019,187.2631483236725,0.1051919613664698,-476.46122306196287
2453630.575516709,-0.4296603250644766,106.34587530865737,-0.28776508849085347,0.12063724321097169,187.16500247742027,0.049472793722583466,-476.45923739516456
2453630.575516709,-0.4296603250644766,106.34587530865737,-0.28776508849085347,0.12063724321097169,187.16500247742027,0.049472793722583466,-476.45923739516456
2453630.685600323,-0.42345723859770534,108.41679514995347,-0.28589320336622315,0.10257705675985285,187.12343238232705,0.06641257826890132,-476.45726396495786
2453630.685600323,-0.42345723859770534,108.41679514995347,-0.28589320336622315,0.10257705675985285,187.12343238232705,0.06641257826890132,-476.45726396495786
2453631.3035250367,-0.3982671050891896,117.86936300010646,-0.3323254141162385,0.11235849871343495,187.02542504573353,0.14498889031826243,-476.4538609394943
2453631.3035250367,-0.3982671050891896,117.86936300010646,-0.3323254141162385,0.11235849871343495,187.02542504573353,0.14498889031826243,-476.4538609394943
2453630.885611747,-0.4067855260725224,117.912918531727,-0.3505658513103508,0.1180331878850942,186.96933676675064,0.12183844613411814,-476.45373117832276
2453630.5254852707,-0.3828515634723667,117.14188590552422,-0.29129860594357504,0.09524728777851976,187.07565213758858,0.19182779582449624,-476.4494183002537
2453630.5254852707,-0.3828515634723667,117.14188590552422,-0.29129860594357504,0.09524728777851976,187.07565213758858,0.19182779582449624,-476.4494183002537
2453631.0147876795,-0.43564016100852554,108.6698687887274,-0.32537297712930835,0.12220827403747658,187.3415640720317,0.03454494837865198,-476.4484912460565
2453631.0147876795,-0.43564016100852554,108.6698687887274,-0.32537297712930835,0.12220827403747658,187.3415640720317,0.03454494837865198,-476.4484912460565
2453630.416413849,-0.40033629833001594,108.94067514109906,-0.2559888360265976,0.10479327823676288,187.21566559816796,0.14231476825602407,-476.44837464520543
2453630.711316002,-0.429628566502377,108.11508964565868,-0.3155433050842492,0.12249850615882674,187.10955855574767,0.046227640763681986,-476.4429053333662
2453631.2072021132,-0.4342702031421791,108.38735677067095,-0.3145814632903189,0.11983026449916612,187.2203302742401,0.03237947989333313,-476.4411287440654
2453630.4175261804,-0.39235110597178,114.43688719982757,-0.30758060642539065,0.11239613227882628,187.18245739177783,0.16210330069454965,-476.4406649404778
2453631.0856675026,-0.4228643573827384,109.63173375866477,-0.29056093612117345,0.1060198678646318,187.1595191091713,0.07251099672599318,-476.4388962423229
2453630.113281028,-0.4081246604014003,105.21194187166172,-0.23121134952824196,0.10508021539825174,187.23219788062931,0.1175087071859378,-476.43845689304203
2453630.770750591,-0.4115959768651998,111.06582991987521,-0.28648764391584813,0.09638939761187137,187.19984260931477,0.1079607572578247,-476.437918694677
2453630.190740297,-0.4287012586164962,105.56355126931076,-0.26390943774412606,0.09966148869568192,187.1758226553921,0.057051068797102165,-476.4363253166781
2453630.190740297,-0.4287012586164962,105.56355126931076,-0.26390943774412606,0.09966148869568192,187.1758226553921,0.057051068797102165,-476.4363253166781
2453630.669881601,-0.4284786363381956,107.85702717671924,-0.31610455533455273,0.11875934842937652,187.2845027621058,0.05144775303112697,-476.4361948219575
2453630.669881601,-0.4284786363381956,107.85702717671924,-0.31610455533455273,0.11875934842937652,187.2845027621058,0.05144775303112697,-476.4361948219575
2453630.728735941,-0.41123276336011805,112.0185769938875,-0.2983824383425574,0.10089330664929885,187.03397958951,0.11000399787901353,-476.42937465029115
2453630.728735941,-0.41123276336011805,112.0185769938875,-0.2983824383425574,0.10089330664929885,187.03397958951,0.11000399787901353,-476.42937465029115
2453630.3277993794,-0.4175983293986254,111.10468950090385,-0.30042970904256716,0.10422633413032056,187.17268345497348,0.09150795984372602,-476.4286955290597
2453630.489826607,-0.4133111274412612,109.4735925141374,-0.2798405420981731,0.10469382040861663,187.3135543501753,0.10223382991153177,-476.4284102516448
2453630.489826607,-0.4133111274412612,109.4735925141374,-0.2798405420981731,0.10469382040861663,187.3135543501753,0.10223382991153177,-476.4284102516448
2453630.7199793775,-0.4061360300981245,112.3380701997543,-0.31252482055092173,0.11718555110657003,187.0750459460098,0.12158657193819569,-476.4222564267518
2453630.465265165,-0.4168839720987565,108.108050416762,-0.2705134260370348,0.09320245645246317,187.1854175536236,0.09002939219746296,-476.4219591942843
2453630.465265165,-0.4168839720987565,108.108050416762,-0.2705134260370348,0.09320245645246317,187.1854175536236,0.09002939219746296,-476.4219591942843
2453630.933383959,-0.39579314520234765,117.8310905151415,-0.329405962384814,0.10573764891234827,186.98390292751293,0.14989617539150385,-476.42100480004757
2453630.933383959,-0.39579314520234765,117.8310905151415,-0.329405962384814,0.10573764891234827,186.98390292751293,0.14989617539150385,-476.42100480004757
2453630.42205198,-0.43919956785456604,101.87695242213452,-0.2614989655715507,0.1135697565530367,187.30257743379804,0.01767523033867338,-476.4193256405688
2453630.42205198,-0.43919956785456604,101.87695242213452,-0.2614989655715507,0.1135697565530367,187.30257743379804,0.01767523033867338,-476.4193256405688
2453630.410125337,-0.3988380518772793,114.7181888322719,-0.3195466998333498,0.11215112487919832,187.1650168653104,0.14559755236374633,-476.4192427730028
2453630.1775491736,-0.4114890218414914,108.05334286077655,-0.27004378157950903,0.10523115865122479,187.22374326126743,0.1040103440417371,-476.416465908942
2453630.4538542656,-0.406920774483443,109.52675995264121,-0.2820565220353886,0.10702342733358494,187.28689472955972,0.1217655077746476,-476.41433958903355
2453630.4538542656,-0.406920774483443,109.52675995264121,-0.2820565220353886,0.10702342733358494,187.28689472955972,0.1217655077746476,-476.41433958903355
2453630.4059438915,-0.4388518966319288,104.15557364647225,-0.2799074761026017,0.11682630205926592,187.2960213687133,0.02330275847085229,-476.4137052133201
2453630.4059438915,-0.4388518966319288,104.15557364647225,-0.2799074761026017,0.11682630205926592,187.2960213687133,0.02330275847085229,-476.4137052133201
2453630.6489326875,-0.4166849724335375,115.02404574413703,-0.338172347128162,0.11227052782704972,187.10574242287743,0.09313872498536481,-476.4132574894534
2453630.6489326875,-0.4166849724335375,115.02404574413703,-0.338172347128162,0.11227052782704972,187.10574242287743,0.09313872498536481,-476.4132574894534
2453631.1744872127,-0.40374838547226144,113.03282544639274,-0.3074859446931655,0.11961795288951926,187.149759392675,0.12982246654305082,-476.4130103366964
2453631.1744872127,-0.40374838547226144,113.03282544639274,-0.3074859446931655,0.11961795288951926,187.149759392675,0.12982246654305082,-476.4130103366964
2453630.977966615,-0.4023487440543294,114.9556151165547,-0.3097678650234613,0.10220347335047064,186.96921896142067,0.13315892600255097,-476.41203168682694
2453630.449258442,-0.4404066873076108,102.74225465614855,-0.26494230946827274,0.11565368995206682,187.2256000121927,0.016770587086090194,-476.40569741061677
2453630.60121203,-0.3992187396942468,112.87509615012031,-0.30545017869193486,0.1190220874763791,187.14882336423716,0.1391994188641488,-476.40381459337783
2453630.9047613624,-0.44013077248105936,108.23449992407483,-0.3243990165486524,0.12056657871431276,187.07680238199967,0.015458816441532134,-476.40290230248564
2453630.9047613624,-0.44013077248105936,108.23449992407483,-0.3243990165486524,0.12056657871431276,187.07680238199967,0.015458816441532134,-476.40290230248564
2453630.640320776,-0.4084688525598321,107.7064865844149,-0.243905377908057,0.10378337289601369,187.19380030202882,0.11864784406687949,-476.40264848007666
2453630.428719446,-0.4113063806593218,107.47084807184524,-0.2520853143955851,0.09603174925094671,187.14751995655314,0.10391672733510744,-476.4016463807223
2453630.428719446,-0.4113063806593218,107.47084807184524,-0.2520853143955851,0.09603174925094671,187.14751995655314,0.10391672733510744,-476.4016463807223
2453630.642463239,-0.41713986830226946,106.73156354143973,-0.26709951712807756,0.10576987160176754,187.244230070551,0.08409859699605293,-476.40128436828127
2453631.080903076,-0.40687454767936926,116.14962208914086,-0.3499566137335176,0.1268226040927155,187.0853926664119,0.11830647881916667,-476.39874826592745
2453630.8851447324,-0.4412053702940495,107.69844610966588,-0.31899695737913464,0.12215803134320236,187.14177215596465,0.01702767405765951,-476.3979472116908
2453631.257198434,-0.4242399233485118,114.21613360991348,-0.35936147364397664,0.13128276853431253,187.10410440349472,0.06608161198470495,-476.3927137344697
2453631.257198434,-0.4242399233485118,114.21613360991348,-0.35936147364397664,0.13128276853431253,187.10410440349472,0.06608161198470495,-476.3927137344697
2453630.8514105533,-0.4180557684983376,113.78596805197486,-0.34696226553554715,0.11578114803923079,187.21656624746984,0.08486973941551737,-476.3919760262255
2453630.200854903,-0.3994170234675041,108.41605049059321,-0.245434716913218,0.09520248087633632,187.1771862295288,0.13984513748346478,-476.39069603780854
2453630.4182634456,-0.42869737712637446,104.1151221763616,-0.2446649719299403,0.10279894990601934,187.13503404712384,0.05522407124518389,-476.3894227441242
2453630.82384888,-0.40141566075272384,119.18958542137372,-0.34135092778555587,0.10370376834026063,187.00866854160614,0.1373564042236781,-476.3887723915591
2453630.82384888,-0.40141566075272384,119.18958542137372,-0.34135092778555587,0.10370376834026063,187.00866854160614,0.1373564042236781,-476.3887723915591
2453630.6389366067,-0.39413208607763417,110.42178087648186,-0.25292057277721713,0.10411899588762263,187.14295461911524,0.15576191614132867,-476.3879213197195
2453630.6389366067,-0.39413208607763417,110.42178087648186,-0.25292057277721713,0.10411899588762263,187.14295461911524,0.15576191614132867,-476.3879213197195
2453630.969302895,-0.4160861214490812,113.45617219449956,-0.33555748907849264,0.12389135920658267,187.24944988683347,0.09147631065340854,-476.3875729358092
2453630.969302895,-0.4160861214490812,113.45617219449956,-0.33555748907849264,0.12389135920658267,187.24944988683347,0.09147631065340854,-476.3875729358092
2453630.951611989,-0.41747784759592976,113.45597044757119,-0.33362865472764625,0.11574941240594916,187.07930198614696,0.09107105423427665,-476.3856608382648
2453630.6190170776,-0.39765883360956955,113.91719661774208,-0.2886439503592182,0.09966519362282511,187.07733657966995,0.14582991676525486,-476.38255989881844
2453630.7629946917,-0.4136966767819835,105.7771861187158,-0.25267989992136697,0.11521865082536376,187.3344879936139,0.09797216677631346,-476.3729926642794
2453630.672173022,-0.4014346534257228,117.39806856910425,-0.33883943041285,0.10954884278951316,187.11465456523496,0.13965187222945408,-476.37253785885656
2453630.6516115647,-0.41656733844491045,110.4671451525648,-0.31228851292749454,0.11548146296694295,187.06825184203933,0.0900552894275784,-476.37115448601423
2453630.6516115647,-0.41656733844491045,110.4671451525648,-0.31228851292749454,0.11548146296694295,187.06825184203933,0.0900552894275784,-476.37115448601423
2453630.7213598713,-0.4293627278340095,104.68572379489619,-0.2611316880716721,0.10692977413982796,187.3338953991344,0.054279649075103416,-476.37057862351253
2453630.409105522,-0.42071940217133275,109.09391874285588,-0.2894255437462157,0.1104932195159718,187.18556427146763,0.0808708844413678,-476.36863077221653
2453630.348327596,-0.4015468187825245,111.24901004421078,-0.27979153297617354,0.11137289524102456,187.15011999943945,0.13742753471635052,-476.3681207298971
2453630.2218666947,-0.404186654528088,111.16579501410232,-0.27274018549427376,0.09996586979787303,187.0856804873742,0.1313625953958901,-476.36638796340446
2453630.772686008,-0.3894207491671132,116.42384568980877,-0.3134077401835066,0.11414718053464523,187.0803205383056,0.16803882301850487,-476.3651810278432
2453630.6524927164,-0.4114104589198744,106.15506352266327,-0.24208788199370584,0.10197362419192046,187.17164770188344,0.10319306464511652,-476.3634714786696
2453631.101027663,-0.41028390913419144,112.11225079201827,-0.29599323801197597,0.10542105172217542,187.12333601026833,0.10813068852750085,-476.3600893905665
2453631.101027663,-0.41028390913419144,112.11225079201827,-0.29599323801197597,0.10542105172217542,187.12333601026833,0.10813068852750085,-476.3600893905665
2453630.1179291806,-0.39679326341146726,110.65683048281359,-0.26811467676466394,0.09902623914206254,187.16618133302035,0.15170003276872593,-476.3596213949139
2453630.4676966453,-0.3988139714971576,113.11033096294047,-0.2834909819781037,0.10391103211331776,187.11176917794208,0.14511729767019863,-476.35875657832105
2453631.0492121796,-0.39631359844636393,118.17338685109165,-0.32832809276724595,0.11101090742089281,186.90922766979955,0.15052884211213927,-476.35843796254284
2453631.0492121796,-0.39631359844636393,118.17338685109165,-0.32832809276724595,0.11101090742089281,186.90922766979955,0.15052884211213927,-476.35843796254284
2453630.2807444544,-0.41788053956194404,105.11473527469552,-0.25689226680693944,0.11439779759372237,187.32787970827178,0.0885598614801336,-476.35559360850675
2453630.4780006027,-0.41567320046723033,112.02203281913816,-0.30933131812705694,0.11231441360404837,187.10632752726713,0.09665300183181119,-476.34795303073406
2453630.9041213337,-0.4030572584746248,116.08084113575728,-0.3363748265164678,0.11266400281105149,187.01498896043876,0.12816888398709503,-476.34750696316166
2453630.707269333,-0.4278292540342177,109.71656747208239,-0.3223800746256804,0.11426074838368927,187.18519132549645,0.05142494928513753,-476.3466513621814
2453630.655598064,-0.404599166084617,115.96595046204881,-0.32748268489159804,0.10399840929479309,187.1840512409152,0.1308030674485284,-476.344144303708
2453630.185920113,-0.4090131521268583,113.10238823652186,-0.3133583986124984,0.10456446415403775,187.0552424350148,0.11559105049943878,-476.34238117054736
2453630.719762814,-0.4180303524479436,115.1531676528984,-0.35345798904877,0.11830629433729689,187.1313471916659,0.08887527675542993,-476.33987858578985
2453630.719762814,-0.4180303524479436,115.1531676528984,-0.35345798904877,0.11830629433729689,187.1313471916659,0.08887527675542993,-476.33987858578985
2453630.592864362,-0.4414805910187267,104.02959351888839,-0.2902312885973887,0.11557463480373009,187.33189320231259,0.014359330779098727,-476.33705895328694
2453630.592864362,-0.4414805910187267,104.02959351888839,-0.2902312885973887,0.11557463480373009,187.33189320231259,0.014359330779098727,-476.33705895328694
2453630.086162845,-0.3943512925484629,111.37448743652007,-0.2604314102925215,0.09756094947270388,187.15874147966906,0.16066489921979638,-476.3359913468057
2453630.9709814345,-0.42927735876672946,113.51900675429692,-0.35048139565798825,0.11877370996967074,187.17060797779646,0.05329658039688351,-476.3334086804986
2453630.9709814345,-0.42927735876672946,113.51900675429692,-0.35048139565798825,0.11877370996967074,187.17060797779646,0.05329658039688351,-476.3334086804986
2453630.2131826417,-0.41337563169444536,108.82851236488371,-0.27477780906258453,0.10135716538483597,187.10225196737971,0.10442989205994328,-476.32896355194066
2453630.9075541585,-0.40612734611755075,114.50938583307291,-0.3236241704673546,0.12419895833987304,187.11873694427373,0.12321518151400918,-476.32875688866375
2453630.4410426323,-0.40477779239258815,111.26863336226972,-0.2801134889418084,0.10381054415062885,187.0428475942786,0.12450059506119841,-476.32459526556505
2453630.6252361806,-0.3948451807853338,112.01421161117412,-0.26510715428264303,0.09642726473257202,187.02657796585743,0.15616717216505924,-476.32436167256213
2453630.6252361806,-0.3948451807853338,112.01421161117412,-0.26510715428264303,0.09642726473257202,187.02657796585743,0.15616717216505924,-476.32436167256213
2453630.349064568,-0.4081897299095901,111.82226422637852,-0.29022749269415804,0.10199989165630896,186.9653803660573,0.11693958930187001,-476.32250293658694
2453631.029596014,-0.4069476791360632,114.43314619416522,-0.32021423600712307,0.1174639817793629,186.96771344317693,0.12077599728780125,-476.3218836804103
2453630.35959949,-0.42472434332711817,108.29361141723344,-0.29681203166680364,0.11261437781638939,187.31915582620712,0.06926366353390566,-476.32172411066176
2453630.3685653755,-0.39756520801226336,109.59835811926979,-0.25402647629525626,0.0967298553440229,187.192118557502,0.1487761457797252,-476.32071891648553
2453630.3685653755,-0.39756520801226336,109.59835811926979,-0.25402647629525626,0.0967298553440229,187.192118557502,0.1487761457797252,-476.32071891648553
2453630.5424848925,-0.41428546089897755,105.22267857842597,-0.2266898798854829,0.09855185272394795,187.1913071145863,0.09953529169300465,-476.31851601685753
2453630.5424848925,-0.41428546089897755,105.22267857842597,-0.2266898798854829,0.09855185272394795,187.1913071145863,0.09953529169300465,-476.31851601685753
2453631.153572738,-0.42554390228348904,113.33295451978785,-0.33985915958557955,0.11853314999532061,187.20849202001148,0.06707947881677322,-476.31306343552774
2453630.786372105,-0.42946158115611965,106.8363967158313,-0.28351166380125253,0.1064945773470809,187.18744388732958,0.04742690487106184,-476.31294417182085
2453630.3317697523,-0.4007158609746646,110.28338058291777,-0.2668158338328171,0.10820004777896108,187.06407450792827,0.14050323172048285,-476.31189166690257
2453630.3317697523,-0.4007158609746646,110.28338058291777,-0.2668158338328171,0.10820004777896108,187.06407450792827,0.14050323172048285,-476.31189166690257
2453630.373282017,-0.40135267776636874,108.91170922497454,-0.2686739640549808,0.11524113832420868,187.25337413325468,0.13490451840763235,-476.31091429505057
2453630.729927748,-0.39870877623408396,111.54219853018417,-0.2731359720143869,0.1112726550905242,187.07424484365532,0.1466709074179571,-476.30755452293977
2453630.947841403,-0.4134807236075857,110.40660883827582,-0.2921021784753205,0.10721463134726306,187.0208671144502,0.0993103816165701,-476.30359730556904
2453630.947841403,-0.4134807236075857,110.40660883827582,-0.2921021784753205,0.10721463134726306,187.0208671144502,0.0993103816165701,-476.30359730556904
2453630.9203398414,-0.4394441123992606,104.63478846363178,-0.28652418584334877,0.11593953867796059,187.14927679215953,0.015682946859923653,-476.3026291255193
2453631.3352498855,-0.44403134292426494,108.46138444505755,-0.3339463043236645,0.12305562668782488,187.19382403400078,0.0030546598975541178,-476.30018036350816
2453630.905640441,-0.405885467592654,112.18316266870667,-0.3128499666592457,0.12633803881040429,187.1788377440463,0.11970355529922752,-476.2959836576882
2453630.8210430522,-0.3855842344526216,117.42402854359129,-0.29925588063146863,0.10130511457070457,186.9744976986093,0.18159514559560705,-476.29548092223706
2453630.8210430522,-0.3855842344526216,117.42402854359129,-0.29925588063146863,0.10130511457070457,186.9744976986093,0.18159514559560705,-476.29548092223706
2453630.894813627,-0.39573554734890337,114.49548620648056,-0.3053543890949763,0.1147651424827244,187.2572980228759,0.15366191175727953,-476.29277433534196
2453631.02363333,-0.4190065337578698,109.4377801758927,-0.28857431638141284,0.10860694399254978,187.04699910850115,0.08420551998823207,-476.2923156096501
2453630.3139810995,-0.4356036681658886,103.63904611793079,-0.267168091208533,0.10534824140950105,187.29777459165493,0.029937315149359465,-476.2901520302143
2453631.1389951203,-0.41531094928114076,113.57499889817434,-0.331247955257893,0.11820868027388098,187.1451537834871,0.09759572404057852,-476.28994633465527
2453630.462668394,-0.4357118954108383,104.34950256965963,-0.27077954847828467,0.10890285560705393,187.1221159901424,0.0323814565415161,-476.2879083366288
2453630.264475043,-0.4049814082402208,113.41499802803204,-0.3063243676989906,0.10618761816098676,187.1280118505221,0.13063631646017856,-476.28532173665565
2453630.264475043,-0.4049814082402208,113.41499802803204,-0.3063243676989906,0.10618761816098676,187.1280118505221,0.13063631646017856,-476.28532173665565
2453630.5116889337,-0.4220591981262123,109.47290189134391,-0.2911782725165272,0.10171303321107728,187.26263278960542,0.07677066972425682,-476.28130239037773
2453631.060657098,-0.418214440849059,114.90940993700896,-0.35443146658848546,0.11730368632336485,187.12708030642148,0.08324422955609666,-476.27975072873653
2453631.060657098,-0.418214440849059,114.90940993700896,-0.35443146658848546,0.11730368632336485,187.12708030642148,0.08324422955609666,-476.27975072873653
2453631.4056541887,-0.426597931215675,114.01416222274617,-0.35544773786336653,0.1281156788620582,187.1304679999888,0.06087450027530233,-476.27806482649214
2453631.4056541887,-0.426597931215675,114.01416222274617,-0.35544773786336653,0.1281156788620582,187.1304679999888,0.06087450027530233,-476.27806482649214
2453630.8405024586,-0.3879627674654551,120.07319907238828,-0.32540687430199094,0.10604286350614711,186.93147551008846,0.17637879213827157,-476.2771820256678
2453630.8405024586,-0.3879627674654551,120.07319907238828,-0.32540687430199094,0.10604286350614711,186.93147551008846,0.17637879213827157,-476.2771820256678
2453630.1992096743,-0.416856648538381,103.80249104275008,-0.2234288499549248,0.09852370959069512,187.31226807063757,0.09244459759080029,-476.27632134753634
2453630.1992096743,-0.416856648538381,103.80249104275008,-0.2234288499549248,0.09852370959069512,187.31226807063757,0.09244459759080029,-476.27632134753634
2453630.115503381,-0.40661368195681424,108.83743336988468,-0.2746071857236986,0.10510300833373987,187.26517900167792,0.12235082692253672,-476.2710917767308
2453630.9174507023,-0.4170336713667233,114.65496256102146,-0.35120372706318126,0.11818276471262601,187.21820673321136,0.0874033874438252,-476.26319120831886
2453630.04722605,-0.4134853181673873,108.278838486132,-0.264637291961038,0.09308999473138413,187.16590421211657,0.10241194588946054,-476.2624615920607
2453630.008576796,-0.4024410357179299,109.29166382436539,-0.25995375023476797,0.09757501973143434,187.16209402925148,0.1329883830160455,-476.2597507546883
2453630.9540092554,-0.43355327970167246,106.44302417098632,-0.294023976910487,0.12013632595987278,187.35994204233663,0.03850947839711141,-476.2584212602299
2453630.9872236503,-0.40463545905197496,113.89041257949009,-0.32345165705633405,0.11971239748129847,187.06157193761217,0.12170725503369306,-476.25506594543475
2453630.8979736483,-0.43520706589881686,110.05782154632459,-0.3327705611789886,0.11065993020204168,187.2432666869031,0.03437129724899855,-476.2533421380555
2453631.0915182703,-0.4234617958291995,109.00184882675717,-0.30833956193046375,0.12364887535583757,187.1414310857537,0.0698376291289027,-476.25122086793243
2453630.5202017217,-0.40964338417357693,112.81946008281265,-0.3039227774471685,0.09828605275104407,187.2398650069798,0.11352779281028459,-476.2490936723089
2453630.4638595395,-0.423265960258008,109.93840986099435,-0.3098316539511945,0.10342541155162843,187.18206520028787,0.07309853737262142,-476.24890987913784
2453630.5654764734,-0.4276620369980799,109.55277812678975,-0.3138296016220404,0.10206565268021639,187.21785944688298,0.05639388778014661,-476.2488842287349
2453630.4506097245,-0.4088474136860967,112.13663924479164,-0.29385802581298165,0.10017194292352882,187.13479877932656,0.12014877222856661,-476.24885932551604
2453630.0916846204,-0.4018146503678328,107.77817199003351,-0.2517772463145168,0.10136958018998776,187.24453567412723,0.1343053702692496,-476.24412005308704
2453630.900503378,-0.42203483139801734,105.39085297070244,-0.26689459440955604,0.11914283155309147,187.32600969090703,0.07366048201055504,-476.24254702191365
2453630.1154190428,-0.3994059270243018,112.31900847392804,-0.2929200777937432,0.10409488001629386,187.12136209015796,0.14072381378172633,-476.23584080630656
2453631.1690278,-0.4203859980204808,113.80829514617666,-0.35030520982411406,0.13129919900397968,187.19940272307468,0.0783214183951068,-476.23554655666095
2453631.1690278,-0.4203859980204808,113.80829514617666,-0.35030520982411406,0.13129919900397968,187.19940272307468,0.0783214183951068,-476.23554655666095
2453630.882392735,-0.4210572667380067,108.44643301099408,-0.2922094336001763,0.12132838206471064,187.19981454813416,0.07478864775709196,-476.23426048910784
